collection_date,route_id,route_short_name,route_long_name,records,unique_trips,avg_delay_minutes,max_delay_minutes
2026-05-08,878-203,878,878,289,55,-0.69,8.083333333
2026-05-08,883-203,883,883,178,32,0.13,13.11666667
2026-05-08,884-203,884,884,68,12,-0.75,6.716666667
2026-05-08,885-203,885,885,81,15,-1.19,11.48333333
2026-05-08,888-203,888,888,62,10,-3.39,1.483333333
2026-05-08,889-203,889,889,208,35,0.23,6.6
2026-05-08,901-203,901,901,254,46,-1.6,13.01666667
2026-05-08,902-203,902,902,188,33,-2.51,1.75
2026-05-08,906-203,906,906,263,38,0.86,16.45
2026-05-08,907-203,907,907,216,40,-2.26,3.883333333
2026-05-08,917-203,917,917,320,47,-0.04,12.88333333
2026-05-08,923-202,923,923,367,61,-1.89,10.3
2026-05-08,926-203,926,926,240,44,1.25,11.28333333
2026-05-08,928-203,928,928,111,18,-1.95,6.433333333
2026-05-08,931-203,931,931,101,17,-0.66,7.866666667
2026-05-08,933-203,933,933,200,30,-2.04,11.28333333
2026-05-08,939-203,939,939,40,7,-2.24,4.733333333
2026-05-08,94-203,94,94,399,63,1.17,17.2
2026-05-08,941-203,941,941,283,45,0.3,14.91666667
2026-05-08,95B-203,95B,95B,341,58,1.2,35.21666667
2026-05-08,95C-203,95C,95C,278,46,0.16,26.81666667
2026-05-08,966-203,966,966,162,25,-1.89,8.883333333
2026-05-08,97B-203,97B,97B,261,47,0.58,11.91666667
2026-05-08,97R-203,97R,97R,265,50,0.21,19.03333333
2026-05-08,981-221,981,981,264,49,2.3,16.21666667
2026-05-08,982-221,982,982,297,50,0.18,17.98333333
2026-05-08,983-221,983,983,283,45,-0.38,14.51666667
2026-05-08,984-221,984,984,51,8,1.27,12.28333333
2026-05-08,985-221,985,985,213,38,-0.51,15.25
2026-05-08,986-221,986,986,74,12,0.66,4.033333333
2026-05-08,988-221,988,988,54,8,-1.02,7.7
2026-05-08,989-218,989,989,79,14,-2.91,3.2
2026-05-08,995-203,995,995,167,25,2.15,6.2
2026-05-08,996-203,996,996,25,3,0.1,2.55
2026-05-08,997-203,997,997,22,4,-3.93,1.6
2026-05-08,998-203,998,998,77,13,0.43,4.633333333
2026-05-08,999-203,999,999,94,17,1.29,7.566666667
2026-05-08,AIR-203,AIR,AIR,411,67,1.33,16.86666667
2026-05-08,CTY-202,CTY,CTY,469,79,-5.48,6.916666667
2026-05-08,DEV-209,DEV,DEV,8,3,0.83,5.0
2026-05-08,EAST-201,EAST,EAST,1894,91,0.57,75.81666667
2026-05-08,GULF-209,GULF,GULF,115,7,0.0,0.0
2026-05-08,HOBS-209,HOBS,HOBS,12,1,11.25,13.33333333
2026-05-08,INN-202,INN,INN,830,123,-3.06,10.31666667
2026-05-08,MTIA-209,MTIA,MTIA,90,5,0.61,10.0
2026-05-08,MTID-241,MTID,MTID,672,15,0.0,0.0
2026-05-08,NX1-203,NX1,NX1,1234,215,1.1,21.76666667
2026-05-08,NX2-207,NX2,NX2,903,157,-1.39,14.78333333
2026-05-08,ONE-201,ONE,ONE,1200,49,0.03,4.766666667
2026-05-08,OUT-202,OUT,OUT,744,106,-2.34,54.75
2026-05-08,PINE-210,PINE,PINE,60,4,-0.53,0.0
2026-05-08,RAK-211,RAK,RAK,50,2,0.0,0.0
2026-05-08,RANG-209,RANG,RANG,8,1,0.0,0.0
2026-05-08,S001-203,,,9,1,0.37,0.416666667
2026-05-08,S001E-203,,,11,1,10.56,16.9
2026-05-08,S001F-203,,,11,1,8.16,11.68333333
2026-05-08,S001N-203,,,11,1,0.11,0.35
2026-05-08,S002-218,,,8,1,-2.18,1.1
2026-05-08,S002A-203,,,10,1,-2.54,-0.933333333
2026-05-08,S002D-203,,,11,1,2.16,3.333333333
2026-05-08,S002F-203,,,10,1,3.87,4.8
2026-05-08,S003-203,,,10,1,-5.47,-2.383333333
2026-05-08,S003C-203,,,10,1,2.8,3.516666667
2026-05-08,S003D-203,,,10,1,3.67,4.2
2026-05-08,S004F-203,,,8,1,0.58,0.816666667
2026-05-08,S005-218,,,10,1,10.16,14.31666667
2026-05-08,S005B-203,,,19,2,2.4,4.766666667
2026-05-08,S005C-203,,,9,1,0.69,1.2
2026-05-08,S006-218,,,9,1,11.3,14.5
2026-05-08,S006A-203,,,8,1,2.85,3.5
2026-05-08,S006B-203,,,10,1,9.56,17.58333333
2026-05-08,S006C-203,,,20,2,5.54,9.866666667
2026-05-08,S007-218,,,8,1,-4.63,-0.333333333
2026-05-08,S007F-203,,,19,2,6.08,10.15
2026-05-08,S008-218,,,10,1,3.41,6.016666667
2026-05-08,S008A-203,,,10,1,4.15,9.633333333
2026-05-08,S008C-203,,,9,1,1.93,1.95
2026-05-08,S009-203,,,10,1,2.68,8.85
2026-05-08,S009A-218,,,10,1,-0.22,2.666666667
2026-05-08,S009C-203,,,10,1,3.68,5.45
2026-05-08,S010-218,,,10,1,-1.95,4.65
2026-05-08,S010A-203,,,10,1,1.64,2.266666667
2026-05-08,S010B-202,,,10,1,3.01,4.4
2026-05-08,S011-203,,,2,1,-6.32,-2.166666667
2026-05-08,S011A-218,,,9,1,0.23,0.783333333
2026-05-08,S012-218,,,10,1,0.02,1.416666667
2026-05-08,S012A-203,,,11,1,4.8,8.183333333
2026-05-08,S012D-203,,,8,1,0.16,0.416666667
2026-05-08,S012G-203,,,11,1,8.1,14.21666667
2026-05-08,S013-203,,,26,3,0.03,7.566666667
2026-05-08,S013A-218,,,9,1,-1.51,0.916666667
2026-05-08,S013D-203,,,10,1,2.27,6.966666667
2026-05-08,S014-202,,,11,1,-1.49,1.733333333
2026-05-08,S014A-218,,,10,1,5.19,6.633333333
2026-05-08,S014D-203,,,10,1,7.19,10.6
2026-05-08,S014I-203,,,7,1,8.15,8.95
2026-05-08,S015-203,,,11,1,-3.98,-3.616666667
2026-05-08,S015B-203,,,10,1,9.2,10.83333333
2026-05-08,S015C-202,,,9,1,1.73,5.283333333
2026-05-08,S015E-203,,,8,1,4.93,5.333333333
2026-05-08,S015G-203,,,10,1,9.14,10.33333333
2026-05-08,S016E-203,,,17,2,-1.83,3.583333333
2026-05-08,S017-202,,,20,2,-0.26,4.983333333
2026-05-08,S017B-218,,,9,1,3.98,6.033333333
2026-05-08,S017F-203,,,28,3,3.24,13.15
2026-05-08,S018-218,,,10,1,2.22,3.466666667
2026-05-08,S019-218,,,10,1,5.38,8.65
2026-05-08,S019A-218,,,8,1,1.5,2.066666667
2026-05-08,S020-203,,,11,1,-9.86,6.233333333
2026-05-08,S020A-218,,,4,1,4.13,7.55
2026-05-08,S020J-203,,,10,1,-3.03,-1.133333333
2026-05-08,S021-218,,,9,1,-0.26,0.733333333
2026-05-08,S022-202,,,13,1,15.67,21.68333333
2026-05-08,S022A-218,,,11,1,-3.63,-3.633333333
2026-05-08,S022C-203,,,10,1,-1.41,-0.116666667
2026-05-08,S023A-202,,,10,1,2.76,8.033333333
2026-05-08,S023B-203,,,9,1,-5.16,-5.15
2026-05-08,S024B-218,,,12,1,2.48,8.733333333
2026-05-08,S025-203,,,10,1,4.46,10.06666667
2026-05-08,S025A-203,,,12,1,-9.5,0.55
2026-05-08,S025B-203,,,8,1,2.79,3.733333333
2026-05-08,S025E-218,,,10,1,0.22,3.05
2026-05-08,S026-203,,,9,1,-3.63,-0.766666667
2026-05-08,S026D-218,,,11,1,2.91,8.983333333
2026-05-08,S027E-218,,,9,1,-1.04,1.65
2026-05-08,S027H-203,,,9,1,5.72,10.6
2026-05-08,S028-202,,,19,2,1.95,6.0
2026-05-08,S028A-218,,,9,1,-1.96,0.866666667
2026-05-08,S028B-207,,,10,1,-9.12,2.616666667
2026-05-08,S028E-207,,,10,1,-4.31,4.15
2026-05-08,S028F-203,,,12,1,3.32,4.233333333
2026-05-08,S029-202,,,11,1,-2.05,1.65
2026-05-08,S029E-203,,,12,1,0.77,1.4
2026-05-08,S029G-207,,,10,1,4.84,6.566666667
2026-05-08,S030-203,,,8,1,6.38,9.166666667
2026-05-08,S031A-203,,,10,1,8.55,10.51666667
2026-05-08,S031B-203,,,24,2,-2.52,3.833333333
2026-05-08,S031G-207,,,11,1,-1.45,1.5
2026-05-08,S032-203,,,12,1,0.73,2.55
2026-05-08,S032A-203,,,20,2,5.34,9.466666667
2026-05-08,S033-203,,,9,1,9.43,13.71666667
2026-05-08,S034-202,,,11,1,6.02,7.883333333
2026-05-08,S036-203,,,11,1,-0.76,6.733333333
2026-05-08,S036A-203,,,9,1,6.92,7.0
2026-05-08,S038-203,,,9,1,4.41,5.25
2026-05-08,S040-221,,,20,2,3.21,3.75
2026-05-08,S042-203,,,10,1,-0.63,4.55
2026-05-08,S042B-202,,,11,1,-3.0,-0.666666667
2026-05-08,S044A-221,,,8,1,10.78,44.98333333
2026-05-08,S045-203,,,10,1,-3.73,0.533333333
2026-05-08,S045D-221,,,10,1,5.51,13.66666667
2026-05-08,S046-202,,,10,1,-0.94,1.266666667
2026-05-08,S046B-203,,,10,1,17.81,26.35
2026-05-08,S046G-221,,,10,1,3.67,8.083333333
2026-05-08,S046X-221,,,10,1,6.6,10.06666667
2026-05-08,S047A-221,,,10,1,2.78,8.283333333
2026-05-08,S047C-221,,,10,1,6.45,10.35
2026-05-08,S049-203,,,10,1,7.86,12.01666667
2026-05-08,S049C-221,,,10,1,2.17,6.516666667
2026-05-08,S050-221,,,9,1,-4.16,-0.133333333
2026-05-08,S050B-203,,,22,2,-1.05,10.51666667
2026-05-08,S051B-202,,,11,1,-4.4,1.433333333
2026-05-08,S052-202,,,9,1,4.59,7.45
2026-05-08,S053A-203,,,19,2,-3.26,-0.666666667
2026-05-08,S053E-202,,,10,1,-2.33,0.766666667
2026-05-08,S053F-203,,,9,1,1.77,4.733333333
2026-05-08,S054-202,,,21,2,-4.9,3.416666667
2026-05-08,S055-203,,,10,1,1.46,7.266666667
2026-05-08,S056-203,,,9,1,14.06,16.33333333
2026-05-08,S056E-203,,,4,1,4.1,6.25
2026-05-08,S057-202,,,10,1,4.26,7.166666667
2026-05-08,S058-203,,,8,1,-1.44,0.95
2026-05-08,S059-203,,,8,1,1.6,2.8
2026-05-08,S060-203,,,18,2,-7.26,0.183333333
2026-05-08,S060A-203,,,12,1,-7.72,1.183333333
2026-05-08,S060K-202,,,11,1,3.99,5.616666667
2026-05-08,S061-203,,,24,2,-4.56,12.23333333
2026-05-08,S061A-203,,,7,1,18.08,20.43333333
2026-05-08,S061G-203,,,11,1,5.37,9.666666667
2026-05-08,S061J-203,,,10,1,9.93,13.65
2026-05-08,S062-203,,,16,2,2.67,5.316666667
2026-05-08,S062C-203,,,10,1,-3.58,0.116666667
2026-05-08,S063-203,,,8,1,-3.33,1.433333333
2026-05-08,S064-203,,,10,1,-3.27,14.95
2026-05-08,S065-202,,,9,1,-0.37,0.75
2026-05-08,S066-202,,,9,1,-2.81,-1.483333333
2026-05-08,S067A-202,,,9,1,3.39,6.383333333
2026-05-08,S068-203,,,9,1,-5.32,-2.383333333
2026-05-08,S069-203,,,13,1,3.11,10.13333333
2026-05-08,S070-203,,,12,1,-4.59,1.6
2026-05-08,S070A-203,,,9,1,-2.66,-1.233333333
2026-05-08,S071-203,,,19,2,-6.98,-1.083333333
2026-05-08,S072-202,,,8,1,0.58,0.883333333
2026-05-08,S072D-203,,,18,2,4.33,6.533333333
2026-05-08,S073-202,,,10,1,3.24,12.85
2026-05-08,S073A-202,,,10,1,6.58,9.4
2026-05-08,S073B-203,,,11,1,4.85,5.7
2026-05-08,S073H-203,,,7,1,-1.12,-0.566666667
2026-05-08,S074-203,,,10,1,-0.47,8.666666667
2026-05-08,S074D-203,,,10,1,-28.04,-5.133333333
2026-05-08,S075B-203,,,9,1,-5.3,3.466666667
2026-05-08,S076-203,,,11,1,6.27,7.1
2026-05-08,S076A-203,,,20,2,2.42,12.73333333
2026-05-08,S076B-218,,,10,1,-1.41,0.55
2026-05-08,S078-203,,,11,1,2.6,6.85
2026-05-08,S079-203,,,11,1,0.53,4.166666667
2026-05-08,S080-202,,,10,1,0.95,1.216666667
2026-05-08,S081-202,,,7,1,11.79,12.96666667
2026-05-08,S081A-202,,,8,1,1.34,1.916666667
2026-05-08,S082-202,,,21,2,-10.12,-4.333333333
2026-05-08,S083-202,,,8,1,11.79,13.31666667
2026-05-08,S084-202,,,11,1,0.34,0.45
2026-05-08,S084C-203,,,12,1,0.61,1.733333333
2026-05-08,S087-202,,,10,1,0.76,3.35
2026-05-08,S087C-217,,,9,1,-0.06,0.316666667
2026-05-08,S088-217,,,8,1,5.31,5.6
2026-05-08,S089-202,,,10,1,-3.01,-0.65
2026-05-08,S089D-217,,,14,1,-3.1,-1.083333333
2026-05-08,S093-217,,,10,1,-0.04,0.516666667
2026-05-08,S094-217,,,10,1,3.46,4.883333333
2026-05-08,S095-217,,,2,1,-3.42,-3.283333333
2026-05-08,S096-217,,,10,1,-13.28,-2.516666667
2026-05-08,S213-202,,,9,1,-7.25,-2.9
2026-05-08,S220-217,,,10,1,-16.53,-11.1
2026-05-08,S400-205,,,8,1,-5.04,-4.866666667
2026-05-08,S401-205,,,12,1,-0.99,-0.783333333
2026-05-08,S402-202,,,9,1,0.44,1.766666667
2026-05-08,S403-203,,,13,1,3.35,6.45
2026-05-08,S404-203,,,9,1,25.41,26.4
2026-05-08,S405-203,,,11,1,5.66,8.55
2026-05-08,S406-203,,,11,1,7.21,10.13333333
2026-05-08,S407-202,,,13,1,-2.11,2.566666667
2026-05-08,S408-202,,,10,1,5.77,7.166666667
2026-05-08,S409-202,,,10,1,3.17,4.3
2026-05-08,S410-205,,,11,1,-9.67,-5.1
2026-05-08,S411-202,,,9,1,-0.12,2.216666667
2026-05-08,S412-202,,,9,1,4.26,5.133333333
2026-05-08,S413-202,,,17,2,3.55,9.9
2026-05-08,S414-202,,,10,1,-0.92,3.2
2026-05-08,S415-205,,,8,1,-0.76,0.816666667
2026-05-08,S416-205,,,10,1,8.48,15.93333333
2026-05-08,S417-202,,,18,2,2.58,6.333333333
2026-05-08,S418-202,,,20,2,5.81,8.7
2026-05-08,S419-202,,,10,1,6.87,9.266666667
2026-05-08,S420-221,,,10,1,-7.33,-5.766666667
2026-05-08,S421-221,,,12,1,0.96,4.266666667
2026-05-08,S423-221,,,9,1,5.83,7.833333333
2026-05-08,S424-221,,,11,1,1.54,1.75
2026-05-08,S425-221,,,11,1,6.5,9.833333333
2026-05-08,S426-221,,,10,1,2.64,5.0
2026-05-08,S427-221,,,10,1,5.49,11.63333333
2026-05-08,S428-221,,,9,1,1.7,4.05
2026-05-08,S429-221,,,10,1,10.08,11.06666667
2026-05-08,S430-221,,,9,1,-7.76,1.4
2026-05-08,S431-221,,,11,1,6.54,8.25
2026-05-08,S433-221,,,11,1,-4.72,-2.766666667
2026-05-08,S434-221,,,16,2,-1.62,0.733333333
2026-05-08,S435-221,,,10,1,3.42,3.816666667
2026-05-08,S436-221,,,11,1,-5.02,-1.716666667
2026-05-08,S437-221,,,9,1,2.7,4.166666667
2026-05-08,S438-218,,,10,1,4.28,5.9
2026-05-08,S439-221,,,9,1,-2.37,0.1
2026-05-08,S440-205,,,10,1,-2.51,1.633333333
2026-05-08,S441-205,,,10,1,0.47,1.466666667
2026-05-08,S442-205,,,9,1,19.65,20.5
2026-05-08,S443-205,,,9,1,7.07,8.016666667
2026-05-08,S444-205,,,10,1,8.41,10.75
2026-05-08,S445-205,,,10,1,2.34,3.666666667
2026-05-08,S449-202,,,7,1,4.03,4.033333333
2026-05-08,S454-203,,,9,1,3.62,4.616666667
2026-05-08,S455-203,,,11,1,5.5,7.1
2026-05-08,S456-203,,,9,1,2.14,3.716666667
2026-05-08,S457-203,,,10,1,-8.65,3.5
2026-05-08,S458-203,,,10,1,6.92,10.43333333
2026-05-08,S459-203,,,10,1,20.52,42.61666667
2026-05-08,S461-203,,,10,1,15.61,18.71666667
2026-05-08,S462-203,,,10,1,3.02,8.15
2026-05-08,S463-203,,,10,1,2.59,5.183333333
2026-05-08,S464-203,,,10,1,8.16,9.233333333
2026-05-08,S465-203,,,9,1,10.35,13.16666667
2026-05-08,S466-202,,,10,1,4.7,5.633333333
2026-05-08,S467-202,,,9,1,2.91,3.866666667
2026-05-08,S469-203,,,13,1,20.17,29.78333333
2026-05-08,S477-203,,,9,1,6.75,7.416666667
2026-05-08,S481-202,,,11,1,2.32,2.833333333
2026-05-08,S500-202,,,17,2,-7.89,-1.083333333
2026-05-08,S501-202,,,17,2,-2.23,1.383333333
2026-05-08,S505-202,,,10,1,3.01,3.333333333
2026-05-08,S510-202,,,19,2,2.91,10.86666667
2026-05-08,S511-202,,,10,1,3.32,3.8
2026-05-08,S512-202,,,10,1,-1.23,3.633333333
2026-05-08,S513-202,,,9,1,3.3,4.483333333
2026-05-08,S514-202,,,10,1,-1.01,1.766666667
2026-05-08,S515-202,,,19,2,0.05,1.266666667
2026-05-08,S516-202,,,10,1,7.26,21.4
2026-05-08,S520-202,,,9,1,17.82,21.45
2026-05-08,S521-202,,,9,1,10.83,19.01666667
2026-05-08,S522G-221,,,8,1,5.29,9.583333333
2026-05-08,S522N-202,,,9,1,7.91,15.71666667
2026-05-08,S523-202,,,9,1,10.47,15.65
2026-05-08,S524-202,,,8,1,5.68,10.18333333
2026-05-08,S525-202,,,8,1,9.12,11.73333333
2026-05-08,S529-218,,,11,1,-12.76,-2.983333333
2026-05-08,S530-202,,,11,1,2.76,3.0
2026-05-08,S531-202,,,8,1,9.27,10.15
2026-05-08,S540-202,,,17,2,-16.32,-11.3
2026-05-08,S541-202,,,9,1,-3.73,0.566666667
2026-05-08,S542-202,,,22,2,-1.01,3.716666667
2026-05-08,S543-202,,,10,1,1.21,1.433333333
2026-05-08,S544-202,,,17,2,-3.64,3.766666667
2026-05-08,S545-202,,,8,1,-1.77,2.25
2026-05-08,S546-202,,,17,2,-2.41,2.7
2026-05-08,S547-202,,,27,3,-1.23,4.133333333
2026-05-08,S548-202,,,12,1,-3.3,0.233333333
2026-05-08,S549-202,,,10,1,1.57,1.883333333
2026-05-08,S550-202,,,8,1,4.17,4.383333333
2026-05-08,S813-202,,,25,3,1.17,12.85
2026-05-08,STH-201,STH,STH,2001,88,0.21,31.65
2026-05-08,TMK-202,TMK,TMK,482,85,-1.09,6.083333333
2026-05-08,WEST-201,WEST,WEST,1978,91,0.38,16.6
2026-05-08,WX1-207,WX1,WX1,676,113,-1.51,31.41666667
2026-05-09,105-202,105,105,764,94,-2.24,6.933333333
2026-05-09,106-202,106,106,279,34,-2.93,9.633333333
2026-05-09,111-203,111,111,135,17,0.61,11.65
2026-05-09,112-203,112,112,493,66,-0.68,7.533333333
2026-05-09,114-203,114,114,216,26,2.6,23.21666667
2026-05-09,116-203,116,116,97,15,2.05,12.76666667
2026-05-09,11T-207,11T,11T,760,75,-1.15,18.21666667
2026-05-09,11W-207,11W,11W,749,73,-0.49,15.85
2026-05-09,12-207,12,12,1148,122,-1.04,10.36666667
2026-05-09,122-202,122,122,105,14,0.91,12.1
2026-05-09,123-202,123,123,114,14,0.3,14.83333333
2026-05-09,125-202,125,125,315,31,1.89,15.25
2026-05-09,126-203,126,126,245,27,3.24,17.36666667
2026-05-09,128-202,128,128,110,12,5.6,33.16666667
2026-05-09,13-203,13,13,975,99,0.61,18.88333333
2026-05-09,135-203,135,135,543,70,0.75,32.15
2026-05-09,14-202,14,14,1027,126,-2.95,23.15
2026-05-09,143-203,143,143,372,56,-0.46,8.3
2026-05-09,145-203,145,145,571,69,-1.35,11.61666667
2026-05-09,147-203,147,147,528,65,2.2,31.96666667
2026-05-09,148-203,148,148,327,50,-1.71,9.05
2026-05-09,152-203,152,152,289,35,1.15,13.03333333
2026-05-09,154-203,154,154,504,63,0.54,41.23333333
2026-05-09,161-203,161,161,232,31,-1.76,2.766666667
2026-05-09,162-202,162,162,493,59,-0.73,68.03333333
2026-05-09,170-203,170,170,241,32,-0.26,8.916666667
2026-05-09,171-203,171,171,58,6,-1.05,7.45
2026-05-09,172-203,172,172,397,56,0.21,9.8
2026-05-09,18-202,18,18,1514,168,-1.13,13.01666667
2026-05-09,186-203,186,186,197,27,0.07,10.6
2026-05-09,191-203,191,191,259,28,-0.04,11.9
2026-05-09,195-203,195,195,743,66,1.34,103.1
2026-05-09,20-202,20,20,875,122,-0.57,8.3
2026-05-09,22N-202,22N,22N,644,71,-0.94,17.03333333
2026-05-09,22R-202,22R,22R,691,74,-0.74,12.58333333
2026-05-09,24B-202,24B,24B,710,73,0.23,14.41666667
2026-05-09,24R-202,24R,24R,628,69,-1.57,21.65
2026-05-09,25B-202,25B,25B,821,93,-0.24,15.48333333
2026-05-09,25L-202,25L,25L,884,98,0.04,63.98333333
2026-05-09,27H-202,27H,27H,657,72,-1.59,18.35
2026-05-09,27W-202,27W,27W,633,70,-0.77,8.883333333
2026-05-09,295-202,295,295,582,61,-1.47,15.05
2026-05-09,298-221,298,298,291,32,-0.7,14.4
2026-05-09,30-202,30,30,1302,146,2.2,21.61666667
2026-05-09,309-203,309,309,860,74,-2.15,18.93333333
2026-05-09,31-203,31,31,1074,121,-1.01,13.91666667
2026-05-09,311-203,311,311,335,37,-5.25,16.45
2026-05-09,313-203,313,313,318,36,-1.49,8.533333333
2026-05-09,314-203,314,314,388,52,0.21,11.45
2026-05-09,32-203,32,32,858,106,4.28,29.76666667
2026-05-09,323-221,323,323,555,66,-0.57,13.58333333
2026-05-09,324-203,324,324,217,26,1.79,8.25
2026-05-09,325-203,325,325,852,79,-0.06,19.91666667
2026-05-09,326-203,326,326,535,73,-5.27,2.9
2026-05-09,33-203,33,33,1515,147,1.35,21.96666667
2026-05-09,35-205,35,35,984,118,-1.58,67.78333333
2026-05-09,353-205,353,353,498,65,-1.21,53.41666667
2026-05-09,355-205,355,355,636,67,0.36,69.83333333
2026-05-09,36-203,36,36,1040,113,-0.38,17.41666667
2026-05-09,362-203,362,362,541,68,1.33,18.31666667
2026-05-09,363-203,363,363,290,36,0.22,7.05
2026-05-09,364-203,364,364,594,70,-0.87,6.833333333
2026-05-09,365-203,365,365,675,74,0.95,15.23333333
2026-05-09,366-203,366,366,571,70,0.6,11.6
2026-05-09,37-203,37,37,1118,125,-0.72,7.933333333
2026-05-09,372-203,372,372,269,34,-0.21,8.883333333
2026-05-09,373-203,373,373,204,27,-0.23,8.9
2026-05-09,376-203,376,376,313,35,1.28,10.65
2026-05-09,377-203,377,377,309,35,-3.35,27.18333333
2026-05-09,378-203,378,378,136,15,-0.77,7.4
2026-05-09,379-203,379,379,244,28,-1.41,10.18333333
2026-05-09,38-203,38,38,1256,140,0.89,14.58333333
2026-05-09,39-203,39,39,1156,118,0.05,9.016666667
2026-05-09,391-203,391,391,257,40,-0.17,11.25
2026-05-09,392-203,392,392,282,40,5.36,14.23333333
2026-05-09,393-203,393,393,269,40,1.45,17.06666667
2026-05-09,394-203,394,394,132,14,1.03,8.933333333
2026-05-09,396-203,396,396,163,16,1.99,31.6
2026-05-09,501-217,501,501,221,30,2.58,13.1
2026-05-09,502-217,502,502,464,55,1.4,18.63333333
2026-05-09,50A-217,50A,50A,481,60,-0.67,61.65
2026-05-09,50B-217,50B,50B,349,48,-1.51,3.966666667
2026-05-09,64-202,64,64,1293,165,0.04,21.23333333
2026-05-09,65-202,65,65,1331,146,1.37,43.85
2026-05-09,66-203,66,66,1121,119,0.8,34.38333333
2026-05-09,67A-202,67A,67A,674,64,1.7,22.1
2026-05-09,67B-202,67B,67B,491,57,-0.15,15.01666667
2026-05-09,68-202,68,68,839,103,-1.8,11.05
2026-05-09,70-205,70,70,1960,193,1.99,37.91666667
2026-05-09,70H-205,70H,70H,44,3,-1.57,2.366666667
2026-05-09,711-221,711,711,226,27,2.5,15.8
2026-05-09,712-221,712,712,314,31,1.19,29.5
2026-05-09,72C-205,72C,72C,629,72,-0.22,8.016666667
2026-05-09,72M-205,72M,72M,616,70,0.7,76.98333333
2026-05-09,733-221,733,733,219,30,0.92,11.7
2026-05-09,734-221,734,734,226,31,0.24,8.633333333
2026-05-09,735-221,735,735,253,32,-1.22,8.05
2026-05-09,738-221,738,738,172,21,-2.04,2.166666667
2026-05-09,739-221,739,739,241,26,0.33,8.533333333
2026-05-09,74-221,74,74,1123,124,0.1,15.45
2026-05-09,744-221,744,744,479,61,-1.04,13.28333333
2026-05-09,747-221,747,747,495,66,-0.91,21.38333333
2026-05-09,75-202,75,75,1376,143,2.65,38.66666667
2026-05-09,751-202,751,751,263,33,1.9,40.65
2026-05-09,755-202,755,755,419,54,-0.35,7.633333333
2026-05-09,76-202,76,76,1096,130,1.81,57.35
2026-05-09,781-202,781,781,460,56,4.33,47.45
2026-05-09,782-221,782,782,229,25,-1.08,57.36666667
2026-05-09,783-221,783,783,242,29,-0.25,14.51666667
2026-05-09,801-202,801,801,470,60,-0.38,17.43333333
2026-05-09,806-202,806,806,218,29,-0.29,7.866666667
2026-05-09,807-202,807,807,216,27,3.38,16.51666667
2026-05-09,814-202,814,814,570,70,0.83,46.58333333
2026-05-09,82-202,82,82,1042,128,-0.41,11.8
2026-05-09,83-203,83,83,1421,151,4.35,18.3
2026-05-09,843-202,843,843,484,62,1.23,8.233333333
2026-05-09,845-203,845,845,113,17,-0.11,6.35
2026-05-09,856-203,856,856,914,86,4.09,16.83333333
2026-05-09,861-203,861,861,667,67,2.49,22.95
2026-05-09,865-203,865,865,484,65,1.55,14.75
2026-05-09,871-202,871,871,515,70,-0.19,8.733333333
2026-05-09,878-203,878,878,496,68,0.67,7.233333333
2026-05-09,883-203,883,883,345,55,1.06,4.233333333
2026-05-09,888-203,888,888,190,22,-3.12,7.216666667
2026-05-09,889-203,889,889,373,52,-0.54,3.8
2026-05-09,901-203,901,901,500,65,0.63,11.88333333
2026-05-09,902-203,902,902,376,56,-1.38,9.5
2026-05-09,906-203,906,906,268,31,1.66,17.73333333
2026-05-09,907-203,907,907,260,35,-0.88,3.15
2026-05-09,917-203,917,917,522,58,1.09,15.61666667
2026-05-09,923-202,923,923,574,66,-1.16,8.733333333
2026-05-09,926-203,926,926,443,59,-0.72,7.116666667
2026-05-09,928-203,928,928,173,25,0.31,13.18333333
2026-05-09,94-203,94,94,914,117,0.52,13.46666667
2026-05-09,941-203,941,941,558,67,-1.28,10.23333333
2026-05-09,95B-203,95B,95B,537,68,-1.41,25.9
2026-05-09,95C-203,95C,95C,547,68,-1.48,11.78333333
2026-05-09,97B-203,97B,97B,528,67,-0.91,12.35
2026-05-09,97R-203,97R,97R,533,68,-0.46,20.68333333
2026-05-09,981-221,981,981,494,66,2.63,29.93333333
2026-05-09,982-221,982,982,555,66,-0.11,10.36666667
2026-05-09,983-221,983,983,584,63,-1.0,25.3
2026-05-09,984-221,984,984,130,18,0.4,10.13333333
2026-05-09,985-221,985,985,467,61,0.04,8.45
2026-05-09,989-218,989,989,177,26,-4.63,1.3
2026-05-09,995-203,995,995,160,22,1.17,11.36666667
2026-05-09,996-203,996,996,27,4,-0.0,2.533333333
2026-05-09,997-203,997,997,43,4,-3.1,10.8
2026-05-09,998-203,998,998,135,21,-1.83,3.183333333
2026-05-09,999-203,999,999,247,32,-0.9,34.88333333
2026-05-09,AIR-203,AIR,AIR,1186,122,-0.02,27.61666667
2026-05-09,CTY-202,CTY,CTY,1198,132,-7.94,6.5
2026-05-09,DEV-209,DEV,DEV,10,2,0.9,5.0
2026-05-09,EAST-201,EAST,EAST,4474,151,-0.02,4.883333333
2026-05-09,INN-202,INN,INN,1853,207,-0.92,16.6
2026-05-09,MTIA-209,MTIA,MTIA,289,10,0.31,30.0
2026-05-09,MTID-241,MTID,MTID,225,9,0.0,0.0
2026-05-09,NX1-203,NX1,NX1,1683,199,1.35,15.76666667
2026-05-09,NX2-207,NX2,NX2,1035,123,-0.33,14.31666667
