collection_date,collection_day_status,is_model_baseline_day,route_id,service_type,route_display_name,is_special_route,records,unique_trips,avg_delay_minutes,max_delay_minutes
2026-05-07,partial_or_interrupted,False,801-202,Bus,801,False,38,7,-1.7166666667368422,0.833333333
2026-05-07,partial_or_interrupted,False,806-202,Bus,806,False,20,4,-2.4941666667,0.95
2026-05-07,partial_or_interrupted,False,807-202,Bus,807,False,22,4,2.9151515154090912,5.666666667
2026-05-07,partial_or_interrupted,False,814-202,Bus,814,False,57,12,-2.021637426982456,3.35
2026-05-07,partial_or_interrupted,False,82-202,Bus,82,False,58,13,-1.1261494251551725,3.483333333
2026-05-07,partial_or_interrupted,False,83-203,Bus,83,False,136,27,1.6240196078308824,9.366666667
2026-05-07,partial_or_interrupted,False,842-202,Bus,842,False,2,1,-2.55,-2.55
2026-05-07,partial_or_interrupted,False,843-202,Bus,843,False,27,7,-0.31728395040740737,6.066666667
2026-05-07,partial_or_interrupted,False,845-203,Bus,845,False,2,1,3.966666667,3.966666667
2026-05-07,partial_or_interrupted,False,856-203,Bus,856,False,96,19,1.0770833333645833,9.15
2026-05-07,partial_or_interrupted,False,861-203,Bus,861,False,64,15,-0.6971354165781251,3.816666667
2026-05-07,partial_or_interrupted,False,865-203,Bus,865,False,50,13,-0.8093333333,0.816666667
2026-05-07,partial_or_interrupted,False,866-203,Bus,866,False,33,7,1.9333333333030303,4.683333333
2026-05-07,partial_or_interrupted,False,871-202,Bus,871,False,43,10,-0.9375968990697675,1.983333333
2026-05-07,partial_or_interrupted,False,878-203,Bus,878,False,66,15,-1.6941919191060606,2.45
2026-05-07,partial_or_interrupted,False,883-203,Bus,883,False,31,7,-0.29301075270967714,11.05
2026-05-07,partial_or_interrupted,False,889-203,Bus,889,False,13,4,-1.4256410253076923,-0.633333333
2026-05-07,partial_or_interrupted,False,901-203,Bus,901,False,44,11,0.5950757579090911,11.06666667
2026-05-07,partial_or_interrupted,False,902-203,Bus,902,False,38,8,0.14166666657894736,1.6
2026-05-07,partial_or_interrupted,False,906-203,Bus,906,False,52,11,-0.8935897434807691,3.883333333
2026-05-07,partial_or_interrupted,False,907-203,Bus,907,False,48,10,-2.4753472224375,2.066666667
2026-05-07,partial_or_interrupted,False,917-203,Bus,917,False,44,9,-0.24242424234090906,7.316666667
2026-05-07,partial_or_interrupted,False,923-202,Bus,923,False,52,11,-0.2727564102692307,29.78333333
2026-05-07,partial_or_interrupted,False,926-203,Bus,926,False,44,11,1.1537878787727274,9.766666667
2026-05-07,partial_or_interrupted,False,928-203,Bus,928,False,4,1,-0.85,-0.85
2026-05-07,partial_or_interrupted,False,939-203,Bus,939,False,1,1,-2.85,-2.85
2026-05-07,partial_or_interrupted,False,94-203,Bus,94,False,63,14,1.3214285717301586,14.21666667
2026-05-07,partial_or_interrupted,False,941-203,Bus,941,False,54,10,-1.3580246913148148,11.76666667
2026-05-07,partial_or_interrupted,False,95B-203,Bus,95B,False,57,12,4.209356725824561,33.66666667
2026-05-07,partial_or_interrupted,False,95C-203,Bus,95C,False,54,12,-2.9462962963333332,1.35
2026-05-07,partial_or_interrupted,False,97B-203,Bus,97B,False,50,11,-0.98033333344,4.55
2026-05-07,partial_or_interrupted,False,97R-203,Bus,97R,False,49,12,-0.22176870724489794,13.46666667
2026-05-07,partial_or_interrupted,False,981-221,Bus,981,False,49,11,-0.0006802721020408224,4.483333333
2026-05-07,partial_or_interrupted,False,982-221,Bus,982,False,58,12,-2.6011494253793104,6.45
2026-05-07,partial_or_interrupted,False,983-221,Bus,983,False,58,11,-2.7928160918965514,1.983333333
2026-05-07,partial_or_interrupted,False,985-221,Bus,985,False,47,10,-2.151773049468085,1.816666667
2026-05-07,partial_or_interrupted,False,986-221,Bus,986,False,5,1,-1.9,-1.9
2026-05-07,partial_or_interrupted,False,988-221,Bus,988,False,4,1,-1.333333333,-1.333333333
2026-05-07,partial_or_interrupted,False,995-203,Bus,995,False,3,1,11.71666667,11.71666667
2026-05-07,partial_or_interrupted,False,998-203,Bus,998,False,1,1,-2.583333333,-2.583333333
2026-05-07,partial_or_interrupted,False,999-203,Bus,999,False,2,1,1.083333333,1.083333333
2026-05-07,partial_or_interrupted,False,AIR-203,Bus,AIR,False,112,26,-0.3174107142142857,5.4
2026-05-07,partial_or_interrupted,False,CTY-202,Bus,CTY,False,109,23,-1.6668195718348624,8.55
2026-05-07,partial_or_interrupted,False,DEV-209,Ferry,DEV,False,36,2,0.0,0.0
2026-05-07,partial_or_interrupted,False,EAST-201,Train / Rail,EAST,False,139,17,0.052757793798561145,1.233333333
2026-05-07,partial_or_interrupted,False,GULF-209,Ferry,GULF,False,130,5,0.0,0.0
2026-05-07,partial_or_interrupted,False,INN-202,Bus,INN,False,129,26,-1.338113695131783,10.53333333
2026-05-07,partial_or_interrupted,False,MTIA-209,Ferry,MTIA,False,17,3,-0.02549019605882353,0.0
2026-05-07,partial_or_interrupted,False,MTID-241,Ferry,MTID,False,370,14,0.06936936936486487,5.133333333
2026-05-07,partial_or_interrupted,False,NX1-203,Bus,NX1,False,172,39,0.08924418602906975,4.05
2026-05-07,partial_or_interrupted,False,NX2-207,Bus,NX2,False,112,26,-0.1394345237232143,9.9
2026-05-07,partial_or_interrupted,False,ONE-201,Train / Rail,ONE,False,78,12,-0.22777777774358973,1.216666667
2026-05-07,partial_or_interrupted,False,OUT-202,Bus,OUT,False,144,32,-1.129050926,5.683333333
2026-05-07,partial_or_interrupted,False,RANG-209,Ferry,RANG,False,104,4,0.0,0.0
2026-05-07,partial_or_interrupted,False,STH-201,Train / Rail,STH,True,137,22,-0.1369829683795621,9.85
2026-05-07,partial_or_interrupted,False,TMK-202,Bus,TMK,False,97,23,1.1836769760206185,6.55
2026-05-07,partial_or_interrupted,False,WEST-201,Train / Rail,WEST,False,123,20,5.552439024276422,65.63333333
2026-05-07,partial_or_interrupted,False,WX1-207,Bus,WX1,False,141,29,0.8098108746312057,15.56666667
2026-05-08,partial_or_interrupted,False,101-202,Bus,101,False,44,8,-1.4553030299090912,5.866666667
2026-05-08,partial_or_interrupted,False,105-202,Bus,105,False,391,66,-1.9002983801841433,11.95
2026-05-08,partial_or_interrupted,False,106-202,Bus,106,False,131,22,-2.2507633587404583,3.4
2026-05-08,partial_or_interrupted,False,111-203,Bus,111,False,120,19,3.6066666668666665,18.86666667
2026-05-08,partial_or_interrupted,False,112-203,Bus,112,False,193,37,2.031001727103627,14.01666667
2026-05-08,partial_or_interrupted,False,114-203,Bus,114,False,146,20,1.6928082193767124,12.21666667
2026-05-08,partial_or_interrupted,False,116-203,Bus,116,False,98,16,1.6758503404081635,12.05
2026-05-08,partial_or_interrupted,False,11T-207,Bus,11T,False,408,59,0.08263888887500001,13.9
2026-05-08,partial_or_interrupted,False,11W-207,Bus,11W,False,430,62,1.1262015502860465,21.13333333
2026-05-08,partial_or_interrupted,False,12-207,Bus,12,False,545,75,-0.6328134557376146,12.68333333
2026-05-08,partial_or_interrupted,False,122-202,Bus,122,False,100,16,-0.05333333338,6.583333333
2026-05-08,partial_or_interrupted,False,123-202,Bus,123,False,110,15,4.035303030372727,12.21666667
2026-05-08,partial_or_interrupted,False,125-202,Bus,125,False,195,24,0.8923076923692307,10.43333333
2026-05-08,partial_or_interrupted,False,126-203,Bus,126,False,105,15,5.434285714704762,20.86666667
2026-05-08,partial_or_interrupted,False,128-202,Bus,128,False,92,13,7.970471014532609,37.35
2026-05-08,partial_or_interrupted,False,13-203,Bus,13,False,442,64,2.3966817497307695,25.75
2026-05-08,partial_or_interrupted,False,135-203,Bus,135,False,292,55,2.1294520547739726,71.9
2026-05-08,partial_or_interrupted,False,14-202,Bus,14,False,453,73,1.3952170711412804,27.43333333
2026-05-08,partial_or_interrupted,False,143-203,Bus,143,False,162,25,-0.03662551438888888,6.5
2026-05-08,partial_or_interrupted,False,145-203,Bus,145,False,226,39,1.860693215181416,24.2
2026-05-08,partial_or_interrupted,False,147-203,Bus,147,False,233,42,3.540414878527897,34.91666667
2026-05-08,partial_or_interrupted,False,148-203,Bus,148,False,46,12,-0.3753623188695652,2.7
2026-05-08,partial_or_interrupted,False,149-203,Bus,149,False,234,35,1.9420940170470085,23.63333333
2026-05-08,partial_or_interrupted,False,152-203,Bus,152,False,181,33,0.44263351748066293,11.03333333
2026-05-08,partial_or_interrupted,False,154-203,Bus,154,False,193,31,0.8878238342487047,20.61666667
2026-05-08,partial_or_interrupted,False,161-203,Bus,161,False,81,16,-0.9279835391481481,5.533333333
2026-05-08,partial_or_interrupted,False,162-202,Bus,162,False,253,41,0.7702898550434782,7.016666667
2026-05-08,partial_or_interrupted,False,170-203,Bus,170,False,117,21,1.4452991451965813,17.18333333
2026-05-08,partial_or_interrupted,False,171-203,Bus,171,False,104,11,-1.7110576922596155,7.133333333
2026-05-08,partial_or_interrupted,False,172-203,Bus,172,False,190,35,1.428508771931579,10.01666667
2026-05-08,partial_or_interrupted,False,18-202,Bus,18,False,750,125,-0.5723999999866667,16.4
2026-05-08,partial_or_interrupted,False,186-203,Bus,186,False,103,18,-0.5687702264466019,7.666666667
2026-05-08,partial_or_interrupted,False,191-203,Bus,191,False,108,14,-0.41512345661111105,16.56666667
2026-05-08,partial_or_interrupted,False,195-203,Bus,195,False,369,48,-0.09218608846070458,18.8
2026-05-08,partial_or_interrupted,False,20-202,Bus,20,False,385,70,-0.2176623376805195,9.383333333
2026-05-08,partial_or_interrupted,False,209-203,Bus,209,False,54,7,-0.9206790124074075,7.216666667
2026-05-08,partial_or_interrupted,False,22N-202,Bus,22N,False,370,58,-0.29671171173783784,11.81666667
2026-05-08,partial_or_interrupted,False,22R-202,Bus,22R,False,408,63,-0.572303921637255,18.75
2026-05-08,partial_or_interrupted,False,24B-202,Bus,24B,False,471,70,-1.1707360227409764,13.58333333
2026-05-08,partial_or_interrupted,False,24R-202,Bus,24R,False,408,63,0.18811274510784318,20.05
2026-05-08,partial_or_interrupted,False,252-202,Bus,252,False,5,2,-8.869999999800001,-7.683333333
2026-05-08,partial_or_interrupted,False,253-202,Bus,253,False,6,3,-5.611111111,-1.25
2026-05-08,partial_or_interrupted,False,25B-202,Bus,25B,False,666,104,1.703278278280781,66.15
2026-05-08,partial_or_interrupted,False,25L-202,Bus,25L,False,632,103,0.5018459915854431,9.166666667
2026-05-08,partial_or_interrupted,False,27H-202,Bus,27H,False,418,67,-1.4927033493444977,21.2
2026-05-08,partial_or_interrupted,False,27T-202,Bus,27T,False,17,3,-0.8176470587058823,4.95
2026-05-08,partial_or_interrupted,False,27W-202,Bus,27W,False,424,69,-0.8760220125683963,21.68333333
2026-05-08,partial_or_interrupted,False,295-202,Bus,295,False,320,48,0.5616145833749999,23.41666667
2026-05-08,partial_or_interrupted,False,298-221,Bus,298,False,311,46,2.069346194919614,19.21666667
2026-05-08,partial_or_interrupted,False,30-202,Bus,30,False,594,99,0.9540123457121213,15.9
2026-05-08,partial_or_interrupted,False,309-203,Bus,309,False,442,52,-3.0037707389162893,13.85
2026-05-08,partial_or_interrupted,False,309X-203,Bus,309X,False,14,2,14.110714284428571,22.48333333
2026-05-08,partial_or_interrupted,False,31-203,Bus,31,False,474,72,3.9278481013586495,31.08333333
2026-05-08,partial_or_interrupted,False,311-203,Bus,311,False,162,25,-2.9891975311419756,31.15
2026-05-08,partial_or_interrupted,False,313-203,Bus,313,False,202,30,4.100825082653466,31.81666667
2026-05-08,partial_or_interrupted,False,314-203,Bus,314,False,217,34,5.363824884718894,20.75
2026-05-08,partial_or_interrupted,False,32-203,Bus,32,False,454,67,7.9212187956211455,65.18333333
2026-05-08,partial_or_interrupted,False,321-202,Bus,321,False,263,32,-0.34632446146768064,15.23333333
2026-05-08,partial_or_interrupted,False,323-221,Bus,323,False,297,51,0.47817059499326603,16.25
2026-05-08,partial_or_interrupted,False,324-203,Bus,324,False,122,19,4.394945355163935,15.46666667
2026-05-08,partial_or_interrupted,False,325-203,Bus,325,False,455,60,8.463150183162638,60.85
2026-05-08,partial_or_interrupted,False,326-203,Bus,326,False,186,38,-3.0159498203817208,25.01666667
2026-05-08,partial_or_interrupted,False,33-203,Bus,33,False,677,91,7.658887247670606,45.05
2026-05-08,partial_or_interrupted,False,35-205,Bus,35,False,419,64,2.6202068416563247,27.7
2026-05-08,partial_or_interrupted,False,351-205,Bus,351,False,166,28,5.340261044204819,29.61666667
2026-05-08,partial_or_interrupted,False,352-205,Bus,352,False,255,31,2.735490196227451,25.71666667
2026-05-08,partial_or_interrupted,False,353-205,Bus,353,False,216,41,0.9439043211157406,24.26666667
2026-05-08,partial_or_interrupted,False,355-205,Bus,355,False,282,48,3.649349881957447,20.66666667
2026-05-08,partial_or_interrupted,False,36-203,Bus,36,False,453,63,6.050404709174393,41.86666667
2026-05-08,partial_or_interrupted,False,362-203,Bus,362,False,270,48,6.300370370403704,29.4
2026-05-08,partial_or_interrupted,False,363-203,Bus,363,False,115,20,1.6234782608347826,16.8
2026-05-08,partial_or_interrupted,False,364-203,Bus,364,False,248,41,1.6115591398306452,61.5
2026-05-08,partial_or_interrupted,False,365-203,Bus,365,False,329,52,5.0235055723647415,26.91666667
2026-05-08,partial_or_interrupted,False,366-203,Bus,366,False,299,50,3.9572463768160535,63.83333333
2026-05-08,partial_or_interrupted,False,37-203,Bus,37,False,481,72,4.625571725679833,49.88333333
2026-05-08,partial_or_interrupted,False,372-203,Bus,372,False,120,23,2.1188888890916666,12.63333333
2026-05-08,partial_or_interrupted,False,373-203,Bus,373,False,109,18,2.1230886851651376,23.11666667
2026-05-08,partial_or_interrupted,False,376-203,Bus,376,False,136,22,3.964460784375,13.43333333
2026-05-08,partial_or_interrupted,False,377-203,Bus,377,False,145,25,-3.3637931035586206,21.15
2026-05-08,partial_or_interrupted,False,378-203,Bus,378,False,99,15,-0.18400673405050505,9.366666667
2026-05-08,partial_or_interrupted,False,379-203,Bus,379,False,167,24,0.16167664695209572,26.35
2026-05-08,partial_or_interrupted,False,38-203,Bus,38,False,504,84,1.2941798941765874,23.91666667
2026-05-08,partial_or_interrupted,False,39-203,Bus,39,False,543,74,9.24165131998895,67.9
2026-05-08,partial_or_interrupted,False,391-203,Bus,391,False,139,26,1.1846522781942446,7.75
2026-05-08,partial_or_interrupted,False,392-203,Bus,392,False,160,27,2.85770833334375,8.8
2026-05-08,partial_or_interrupted,False,393-203,Bus,393,False,138,24,1.2595410627971015,6.033333333
2026-05-08,partial_or_interrupted,False,394-203,Bus,394,False,116,18,0.8182471263793104,13.55
2026-05-08,partial_or_interrupted,False,395-203,Bus,395,False,22,3,3.187121212136364,6.766666667
2026-05-08,partial_or_interrupted,False,396-203,Bus,396,False,76,9,3.745614034881579,15.48333333
2026-05-08,partial_or_interrupted,False,501-217,Bus,501,False,116,21,4.947126436603448,15.78333333
2026-05-08,partial_or_interrupted,False,502-217,Bus,502,False,223,34,2.2608370703497758,17.35
2026-05-08,partial_or_interrupted,False,50A-217,Bus,50A,False,200,34,-0.09800000000500003,16.68333333
2026-05-08,partial_or_interrupted,False,50B-217,Bus,50B,False,142,23,-1.2907276995633803,3.783333333
2026-05-08,partial_or_interrupted,False,64-202,Bus,64,False,536,99,-0.11616915420522386,13.68333333
2026-05-08,partial_or_interrupted,False,65-202,Bus,65,False,575,88,0.22475362315130432,16.13333333
2026-05-08,partial_or_interrupted,False,66-203,Bus,66,False,398,63,0.5490787269145729,11.95
2026-05-08,partial_or_interrupted,False,67A-202,Bus,67A,False,427,57,0.11896955500702579,19.78333333
2026-05-08,partial_or_interrupted,False,67B-202,Bus,67B,False,99,15,4.439898989919191,27.01666667
2026-05-08,partial_or_interrupted,False,68-202,Bus,68,False,418,62,-2.909290271296651,11.55
2026-05-08,partial_or_interrupted,False,70-205,Bus,70,False,979,131,2.923135852864147,53.81666667
2026-05-08,partial_or_interrupted,False,70H-205,Bus,70H,False,2,2,0.0333333335,0.15
2026-05-08,partial_or_interrupted,False,711-221,Bus,711,False,158,24,4.213080169063291,25.95
2026-05-08,partial_or_interrupted,False,712-221,Bus,712,False,167,24,3.1277445108502997,18.48333333
2026-05-08,partial_or_interrupted,False,72C-205,Bus,72C,False,270,46,2.2351234567296294,15.35
2026-05-08,partial_or_interrupted,False,72M-205,Bus,72M,False,220,36,1.2648484848,12.91666667
2026-05-08,partial_or_interrupted,False,72X-205,Bus,72X,False,119,17,7.38011204492437,25.96666667
2026-05-08,partial_or_interrupted,False,733-221,Bus,733,False,154,24,1.4553030302207794,18.85
2026-05-08,partial_or_interrupted,False,734-221,Bus,734,False,171,27,1.0343079922046783,7.066666667
2026-05-08,partial_or_interrupted,False,735-221,Bus,735,False,184,30,-1.31730072475,19.28333333
2026-05-08,partial_or_interrupted,False,738-221,Bus,738,False,174,31,-1.4077586206264368,9.483333333
2026-05-08,partial_or_interrupted,False,739-221,Bus,739,False,110,15,0.6171212120636363,11.53333333
2026-05-08,partial_or_interrupted,False,74-221,Bus,74,False,514,78,1.4300259403852138,21.15
2026-05-08,partial_or_interrupted,False,744-221,Bus,744,False,238,38,-0.02051820728151259,9.9
2026-05-08,partial_or_interrupted,False,747-221,Bus,747,False,239,44,0.3557880055188285,16.55
2026-05-08,partial_or_interrupted,False,75-202,Bus,75,False,720,106,-0.7328240741125001,17.18333333
2026-05-08,partial_or_interrupted,False,751-202,Bus,751,False,128,24,-0.14973958342187493,5.583333333
2026-05-08,partial_or_interrupted,False,755-202,Bus,755,False,248,39,-0.44791666670161284,5.533333333
2026-05-08,partial_or_interrupted,False,76-202,Bus,76,False,509,86,-0.8186640472043223,29.96666667
2026-05-08,partial_or_interrupted,False,774-202,Bus,774,False,65,13,-0.7848717949384615,4.9
2026-05-08,partial_or_interrupted,False,775-202,Bus,775,False,107,17,0.17398753901869157,11.11666667
2026-05-08,partial_or_interrupted,False,781-202,Bus,781,False,216,32,-1.4927469135833333,5.783333333
2026-05-08,partial_or_interrupted,False,782-221,Bus,782,False,166,23,-1.393172690753012,11.88333333
2026-05-08,partial_or_interrupted,False,783-221,Bus,783,False,104,16,-1.401282051346154,5.9
2026-05-08,partial_or_interrupted,False,801-202,Bus,801,False,229,39,-0.2443231441135371,12.98333333
2026-05-08,partial_or_interrupted,False,802-202,Bus,802,False,13,4,-1.2435897433076926,18.01666667
2026-05-08,partial_or_interrupted,False,805-202,Bus,805,False,47,7,-2.3882978726595745,15.83333333
2026-05-08,partial_or_interrupted,False,806-202,Bus,806,False,112,21,1.225297619044643,7.55
2026-05-08,partial_or_interrupted,False,807-202,Bus,807,False,109,19,3.9085626911651374,9.85
2026-05-08,partial_or_interrupted,False,814-202,Bus,814,False,303,51,0.7062706269834983,13.33333333
2026-05-08,partial_or_interrupted,False,82-202,Bus,82,False,424,74,0.011713836497641508,54.55
2026-05-08,partial_or_interrupted,False,83-203,Bus,83,False,565,77,2.772418879037168,22.56666667
2026-05-08,partial_or_interrupted,False,842-202,Bus,842,False,49,9,-0.24931972787755105,2.8
2026-05-08,partial_or_interrupted,False,843-202,Bus,843,False,218,35,0.26857798155963303,8.0
2026-05-08,partial_or_interrupted,False,845-203,Bus,845,False,73,11,-0.48470319627397257,3.566666667
2026-05-08,partial_or_interrupted,False,856-203,Bus,856,False,437,66,1.7501906941075516,23.5
2026-05-08,partial_or_interrupted,False,861-203,Bus,861,False,308,48,0.6756493506266235,13.46666667
2026-05-08,partial_or_interrupted,False,865-203,Bus,865,False,216,41,-0.1499228394490741,17.51666667
2026-05-08,partial_or_interrupted,False,866-203,Bus,866,False,302,43,1.1370309051258278,16.3
2026-05-08,partial_or_interrupted,False,871-202,Bus,871,False,177,40,0.9202448210903954,19.13333333
2026-05-08,partial_or_interrupted,False,878-203,Bus,878,False,289,55,-0.691464821231834,8.083333333
2026-05-08,partial_or_interrupted,False,883-203,Bus,883,False,178,32,0.13277153572471914,13.11666667
2026-05-08,partial_or_interrupted,False,884-203,Bus,884,False,68,12,-0.7492647058823528,6.716666667
